title,status,raw price,course_url,course_image_url,subtitle,instructor,instructor_image_url,instructor_bio,short_description,long_description,faqs,airtable duration string,school
Conversing with the Future: How to Make the Most of ChatGPT's AI,,,https://ct-learning-series.teachable.com/p/conversing-with-the-future-how-to-make-the-most-of-chatgpt-s-ai-capabilities,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | (Session I) Ai'rtistry & Conversation Virtual Ai Conference | C,,,https://ct-learning-series.teachable.com/p/ai-rtistry-conversation-virtual-ai-conference-friday-s-session,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | (Session II) Ai'rtistry & Conversation Virtual Ai Conference,,,https://ct-learning-series.teachable.com/p/ai-rtistry-conversation-virtual-ai-conference-friday-s-session1,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
"2023 | Cocoa Twins® AI Art, Procreate Mandalas, and Canva Word Art",,,https://ct-learning-series.teachable.com/p/ai-art-procreate-mandalas-and-canva-word-art-meets-adobe-capture,,,,,,How to Create SVGs Using Adobe Capture,How to Create SVGs Using Adobe Capture,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Cocoa Twins® Shades of Inspiration: Designing Brilliant,,,https://ct-learning-series.teachable.com/p/shades-of-inspiration-designing-brilliant-coloring-pages-using-midjourney-chatgpt,,,,,,How to create coloring pages using Ai Art.,How to create coloring pages using Ai Art.,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Cocoa Twins® Digital Art Club | Cocoa Twins® Design Academy and,,,https://ct-learning-series.teachable.com/p/2023-digitalartclub,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
Courses | Cocoa Twins® 2023 Cocoa Twins VIP Goalfriends | Cocoa Twins®,,,https://ct-learning-series.teachable.com/p/ct2023coursesubscription,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
Art | 2023 Cocoa Twins® VIP Goalfriends | Cocoa Twins® Design Academy,,,https://ct-learning-series.teachable.com/p/ct2023artsubscription,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
Courses and Art | 2023 Cocoa Twins® VIP Goalfriends | Cocoa Twins®,,,https://ct-learning-series.teachable.com/p/ct2023combinedubscription,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Midjourney Blend Command Explained | Cocoa Twins® Design,,,https://ct-learning-series.teachable.com/p/2023-midjourney-blend-command-explained,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Cocoa Twins® - Etsy SOS for Beginners and Intermediate Digital,,,https://ct-learning-series.teachable.com/p/2023-ctetsysos,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Ai Art Prompt Party with Cocoa Twins® | Cocoa Twins® Design,,,https://ct-learning-series.teachable.com/p/2023-ai-art-prompt-party-with-cocoa-twins,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
"2023 | Unleash Your Creativity: Transforming AI Art with Promptomania,",,,https://ct-learning-series.teachable.com/p/unleash-your-creativity-transforming-ai-art-with-promptomania-playgroundai-and-canva,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Get Your Ai Art Business to the Next Level with ChatGPT -,,,https://ct-learning-series.teachable.com/p/get-your-ai-art-business-to-the-next-level-with-chatgpt-unleash-the-power-of-ai,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Social Media for Digital Artists | Cocoa Twins® Design Academy,,,https://ct-learning-series.teachable.com/p/social-media-for-digital-artists,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | What in the Chat? How to Use ChatGPT to Write Ai Prompts | Coco,,,https://ct-learning-series.teachable.com/p/what-in-the-chat-how-to-use-chatgpt-to-write-ai-prompts,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Upscaling Ai Art Using Canva - How to Remove the Background of,,,https://ct-learning-series.teachable.com/p/upscaling-ai-art-using-canva-how-to-remove-the-background-of-ai-art-to-create-a-design-with-a-transparent-background,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® - Learn How to Create Your Own Canva Frames | Coco,,,https://ct-learning-series.teachable.com/p/2022-cocoa-twins-learn-how-to-create-your-own-canva-frames,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2023 | Cocoa Twins® Done for You (DFY) Journal Cover Design | Cocoa,,,https://ct-learning-series.teachable.com/p/dfyjournalcoverdesign,,,,,,Learn how to turn your Ai Art into a ready to use journal cover design for self-publishing books on Lulu and/ KDP.,Learn how to turn your Ai Art into a ready to use journal cover design for self-publishing books on Lulu and/ KDP.,,,Cocoa Twins® Design Academy and Creative Coaching
Get Creative with AI Art! | Cocoa Twins® Design Academy and Creative,,,https://ct-learning-series.teachable.com/p/get-creative-with-ai-art,,,,,,"Using Creative Fabrica, Canva and LunaPic","Using Creative Fabrica, Canva and LunaPic",,,Cocoa Twins® Design Academy and Creative Coaching
Ai Generated Art to Coloring Page Utilizing Adobe | Cocoa Twins®,,,https://ct-learning-series.teachable.com/p/adobecoloringpageclass,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
Ai Generated Art to Coloring Page Utilizing Procreate | Cocoa Twins®,,,https://ct-learning-series.teachable.com/p/procreatecoloringtutorial,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® PLR Self-Publishing Journal Bundle Kit Step by,,,https://ct-learning-series.teachable.com/p/plrjournalpublishing,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® Creatively Speaking Mindset Matters | Cocoa Twins®,,,https://ct-learning-series.teachable.com/p/ct2022mindset,,,,,,Presented by Mesha Bazemore,Presented by Mesha Bazemore,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® BFCM Strategies | Cocoa Twins® Design Academy and,,,https://ct-learning-series.teachable.com/p/2022-bfcm,,,,,,Bonus:  Learn how to design and sell a travel bag.,Bonus:  Learn how to design and sell a travel bag.,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® 2023 Calendar Design | Cocoa Twins® Design Academy,,,https://ct-learning-series.teachable.com/p/2023calendardesign,,,,,,Learn How to Design and Sell Your Own 2023 Calendar,Learn How to Design and Sell Your Own 2023 Calendar,,,Cocoa Twins® Design Academy and Creative Coaching
Intro to Procreate | Cocoa Twins® Design Academy and Creative Coaching,,,https://ct-learning-series.teachable.com/p/intro-to-procreate,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® | Self-Publishing Journal Course Twins® |,,,https://ct-learning-series.teachable.com/p/journalpublishing22,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 Digital Paper Course | Cocoa Twins® Design Academy and Creative,,,https://ct-learning-series.teachable.com/p/2022-digital-paper-course,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® - Etsy SOS for Beginners and Intermediate Digital,,,https://ct-learning-series.teachable.com/p/2022-cocoa-twins-etsy-sos-for-beginners-and-intermediate-digital-product-sellers,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® - Learn How to Deliver Canva Templates to Your,,,https://ct-learning-series.teachable.com/p/2022-cocoa-twins-learn-how-to-deliver-canva-templates-to-your-customers-using-etsy-shopify-and-sendowl,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Live Cocoa Twins® Procreate Drawing Class (Special Guest EJ,,,https://ct-learning-series.teachable.com/p/2022-live-cocoa-twins-procreate-drawing-class-special-guest-ej-evans-eje-selects,,,,,,,,,,Cocoa Twins® Design Academy and Creative Coaching
2022 | Cocoa Twins® - Learn How to Create Custom Canva Links to,,,https://ct-learning-series.teachable.com/p/2022-cocoa-twins-learn-how-to-create-custom-canva-links-to-deliver-your-digital-products-to-your-customers,,,,,,Learn How To Become an Affiliate and to Turn Your Canva Link Into an Affiliate Link,Learn How To Become an Affiliate and to Turn Your Canva Link Into an Affiliate Link,,,Cocoa Twins® Design Academy and Creative Coaching
